Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,3,9670,1,1,93.6,1,3,1,2,3,105.7,1,0,0,1,1,0,19,0,0,6,6,6,13.33333333,0,0,6,9,5,13.8,0,8.9,1.4,3.51,1.0
1,42,1,9003,1,39,120.0,1,3,1,2,6,128.2,1,0,0,1,1,0,24,0,4,9,13,8,13.33333333,0,5,10,12,9,3.07612193,0,16.2,0.3,-0.92,2.0
1,1,1,9147,1,1,115.8,1,1,38,4,7,137.0,1,0,0,1,1,0,18,0,0,5,5,5,13.4,0,0,5,5,5,17.51062479,0,8.9,1.4,3.51,1.0
2,39,1,9254,1,19,133.1,1,34,34,0,0,120.0,0,0,1,0,1,0,45,0,0,6,12,0,-0.84679475,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,0.0
1,39,1,9991,0,1,120.0,1,34,34,0,0,120.5,1,0,0,1,1,0,30,0,0,5,5,2,11.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.0
1,51,1,9991,0,39,165.6,1,1,4,4,10,118.1,0,0,0,1,1,0,28,0,13,15,17,13,12.0,0,9,13,13,9,11.33333333,0,8.9,1.4,3.51,0.0
1,39,1,9991,0,1,110.0,1,37,37,9,9,139.0,0,0,0,1,1,0,40,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,0.0
1,39,2,9147,1,19,98.9,1,38,19,4,10,116.3,0,0,0,0,1,0,32,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,0.0
1,17,5,9254,1,1,118.0,1,19,37,5,5,120.5,1,0,0,1,1,0,19,0,0,6,12,4,12.5,0,0,6,12,4,10.25,0,7.6,2.6,0.32,0.0
1,1,1,9070,1,1,175.6,1,1,19,3,9,134.9,1,0,0,1,1,0,20,0,0,6,7,6,13.66666667,0,0,6,7,6,12.16666667,1,16.2,0.3,-0.92,1.0
1,17,1,9119,1,1,154.6,1,1,3,4,2,123.0,0,0,0,1,1,0,18,0,0,5,10,1,10.0,0,0,5,7,0,0.0,0,9.4,-0.8,-3.12,0.0
1,17,1,9670,1,1,132.0,1,38,37,9,9,122.9,0,0,0,0,1,0,20,0,0,6,6,6,11.5,0,0,6,9,2,13.0,0,10.8,1.4,1.74,0.0
1,39,1,9991,0,1,100.0,1,37,38,9,4,140.0,0,0,0,1,1,0,39,0,0,5,7,4,12.25,0,0,5,7,4,12.75,0,15.5,2.8,-4.06,2.0
1,17,1,9085,1,1,133.1,1,19,38,4,8,122.5,0,0,0,0,1,0,19,0,0,6,11,5,13.6,0,0,6,11,5,13.66666667,0,11.1,0.6,2.02,2.0
1,39,1,9991,0,12,103.7,1,37,37,9,9,151.7,0,0,0,1,1,0,38,0,0,5,11,2,10.5,0,0,5,9,3,11.33333333,1,7.6,2.6,0.32,2.0
1,17,3,9500,1,1,169.3,1,19,37,4,9,132.3,1,0,0,1,1,1,18,0,0,7,7,6,13.26666667,0,0,7,7,6,13.26666667,0,7.6,2.6,0.32,1.0
1,17,4,9500,1,1,143.0,1,19,38,9,6,131.5,1,0,0,1,1,1,18,0,0,7,8,7,12.5125,0,0,8,8,8,14.1875,0,13.9,-0.3,0.79,1.0
2,43,1,9130,1,9,133.1,1,34,34,0,0,128.2,0,0,0,1,1,0,28,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.0
1,39,1,9670,1,1,140.0,1,37,37,9,9,148.0,1,0,0,0,1,0,31,0,0,6,14,0,15.90545537,0,0,6,6,0,20.75337425,0,12.7,3.7,-1.7,0.0
1,1,1,9500,1,1,127.0,1,2,19,3,9,121.5,0,0,0,1,1,0,23,0,0,7,7,6,13.48333333,0,0,7,7,6,-1.18167453,0,7.6,2.6,0.32,1.0
1,1,1,9500,1,1,135.0,1,38,19,194,193,135.4,1,0,0,1,1,0,21,0,0,7,9,6,12.565,0,0,8,12,5,12.16,0,11.1,0.6,2.02,2.0
1,39,1,9238,1,19,117.6,1,37,37,9,9,139.0,0,0,1,0,1,0,33,0,0,6,8,0,0.0,0,0,5,6,0,4.5260179,0,16.2,0.3,-0.92,0.0
1,43,1,9147,1,1,120.0,1,37,37,5,3,113.4,0,0,0,1,1,0,22,0,0,5,9,3,13.0,0,0,5,9,3,2.04420618,0,12.7,3.7,-1.7,0.0
1,44,1,9119,1,39,150.0,1,19,37,9,9,150.0,1,0,1,1,1,0,20,0,0,5,6,5,17.77401292,0,0,5,7,5,17.71428571,0,12.4,0.5,1.79,0.0
1,17,1,9670,1,1,137.65499999999997,1,37,38,3,3,122.0,0,0,1,1,1,0,19,0,0,6,7,6,13.16666667,0,0,6,9,5,12.815415100199997,0,8.9,1.4,3.51,2.0
1,44,1,9085,1,39,130.51900000000003,1,38,38,4,1,129.16899999999998,1,0,0,1,1,0,20,0,1,6,11,6,13.8,0,1,6,7,6,13.14285714,0,16.2,0.3,-0.92,1.0
1,39,1,9254,1,12,133.1,1,37,37,5,7,138.0,1,0,0,1,1,0,25,0,0,6,7,6,11.16666667,0,0,6,11,4,5.39613322,0,9.4,-0.8,-3.12,2.0
1,39,1,9003,1,1,130.0,1,1,1,9,4,115.0,0,0,0,0,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,0.0
1,1,4,9070,1,1,140.0,1,4,19,2,10,125.0,1,0,0,1,1,0,19,0,0,6,7,6,12.66666667,0,0,6,8,6,12.14285714,0,9.4,-0.8,-3.12,2.0
1,1,1,9670,1,1,141.0,1,2,1,2,4,140.7,1,0,0,1,1,0,20,0,0,5,5,5,12.6,0,0,5,6,4,14.5,1,7.6,2.6,0.32,1.0
2,39,1,9500,1,19,118.6,1,19,19,4,4,100.0,0,0,0,1,1,0,33,0,0,7,7,5,13.06,0,0,7,9,0,19.78392123,0,16.2,0.3,-0.92,2.0
1,17,5,9773,1,1,146.0,1,1,37,5,5,165.6,1,0,0,1,1,0,19,0,0,6,7,6,12.475681748600005,0,0,6,8,6,12.548968255399998,0,7.6,2.6,0.32,1.0
1,39,1,9130,1,19,133.1,1,34,34,99,99,139.3,0,0,0,1,1,0,31,0,0,5,5,0,19.78890241,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.0
1,44,1,9119,1,39,113.1,1,3,38,2,3,160.0,0,0,1,0,1,0,24,0,2,6,6,2,16.0,0,2,7,7,2,16.0,0,8.9,1.4,3.51,0.0
1,44,1,9119,1,39,130.97,1,19,3,3,4,130.0,0,0,1,0,1,0,23,0,0,5,5,0,2.3252475541,0,0,5,5,0,16.55707193,0,15.5,2.8,-4.06,0.0
2,39,1,9991,0,1,160.0,1,1,3,1,2,130.0,0,0,0,0,1,1,26,0,0,5,12,3,10.66666667,0,0,5,11,3,10.66666667,0,9.4,-0.8,-3.12,0.0
2,43,1,9070,1,2,140.0,1,37,37,6,6,140.0,1,0,0,1,1,0,38,0,14,18,18,18,14.5,0,13,18,18,18,14.5,0,16.2,0.3,-0.92,1.0
1,1,6,9119,1,1,126.0,1,19,19,7,3,116.6,1,0,0,1,1,1,20,0,0,5,6,5,14.0,0,0,5,7,5,13.8,0,8.9,1.4,3.51,1.0
1,17,5,9119,1,1,144.6,1,1,19,9,9,120.5,1,0,0,1,1,0,20,0,0,5,10,3,13.33333333,0,0,5,11,5,13.57142857,0,12.4,0.5,1.79,1.0
1,39,1,9085,1,19,133.1,1,3,1,2,5,103.0,0,0,0,1,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,15.77900639,0,10.8,1.4,1.74,0.0
1,17,2,9070,1,1,135.7,1,1,19,144,144,111.9,1,0,0,1,1,0,19,0,0,6,9,5,12.0,0,0,6,10,4,22.94239889,0,8.9,1.4,3.51,1.0
1,17,1,9119,1,1,148.0,1,1,38,4,5,148.7,0,0,0,1,1,0,18,0,0,5,6,5,16.2,0,0,5,8,5,24.86281438,0,8.9,1.4,3.51,1.0
1,43,1,9991,0,12,133.1,1,12,12,9,9,142.2,0,0,0,1,1,0,28,0,7,13,13,7,11.43765604,0,5,11,13,5,10.6,0,10.8,1.4,1.74,0.0
1,1,2,9119,1,1,140.0,1,19,19,9,9,125.7,1,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,2.0
1,1,1,9254,1,1,150.1,1,1,38,9,9,120.1,1,0,0,1,1,1,20,0,0,6,7,6,13.57142857,0,0,6,8,6,13.16666667,0,8.9,1.4,3.51,1.0
1,1,1,9130,1,1,140.0,1,4,3,3,3,127.8,0,0,0,1,1,0,18,0,0,6,7,6,14.28571429,0,0,6,9,6,14.85714286,0,11.1,0.6,2.02,1.0
1,17,3,9147,1,1,112.0,1,1,1,3,3,106.4,1,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,6,4,10.5,0,12.4,0.5,1.79,1.0
1,42,1,9500,1,1,129.235,1,19,19,9,9,100.0,0,0,1,1,1,0,24,0,0,8,16,2,10.25,1,0,8,16,2,10.003963813099995,1,12.7,3.7,-1.7,0.0
1,17,4,9085,1,1,99.3,1,1,3,5,5,123.9,1,0,0,1,1,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0.0
1,1,1,9670,1,1,150.0,1,3,37,4,7,113.5,0,0,0,1,1,1,20,0,0,6,7,6,14.83333333,0,0,6,6,6,14.83333333,0,12.7,3.7,-1.7,1.0
1,44,1,9003,1,39,150.0,1,19,1,9,8,150.0,1,0,0,1,1,0,21,0,0,6,12,5,13.625,0,0,6,6,5,12.6,0,13.9,-0.3,0.79,1.0
2,1,1,9556,1,1,169.5,1,19,19,193,144,139.8,0,0,1,1,1,0,24,0,0,7,7,7,12.27142857,0,0,8,10,7,13.65714286,0,10.8,1.4,1.74,1.0
1,39,1,9991,0,1,133.1,1,38,37,9,9,154.4,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,0.0
1,17,6,9147,1,1,128.248,1,37,38,9,9,115.5,1,0,1,0,1,0,19,0,0,5,8,4,10.459395105400004,0,0,5,9,5,4.49056551,0,8.9,1.4,3.51,2.0
1,39,1,8014,0,1,166.9,1,3,19,4,7,119.0,0,0,0,1,1,0,39,0,3,9,10,9,13.22222222,0,2,7,8,7,13.14285714,0,8.9,1.4,3.51,1.0
1,39,1,33,1,1,133.1,1,19,37,9,9,96.1,0,0,0,1,1,0,25,0,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,0.0
1,7,1,171,1,3,130.0,1,1,2,9,2,130.0,0,0,0,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,13.57648591,0,9.4,-0.8,-3.12,0.0
1,43,1,9070,1,1,133.0,1,1,2,9,2,128.8,0,0,0,1,1,0,19,0,6,12,12,12,13.16666667,0,6,12,12,12,7.02082046,0,10.8,1.4,1.74,1.0
1,18,1,9773,1,1,124.0,1,38,37,9,8,126.8,0,0,0,1,1,1,21,0,0,6,8,5,13.83333333,0,0,6,6,4,14.0,0,13.9,-0.3,0.79,1.0
1,7,1,9991,0,40,130.0,1,1,3,4,2,130.0,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0.0
1,1,3,9147,1,1,124.0,1,1,1,5,3,147.7,1,0,0,1,1,0,19,0,0,5,6,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,2.0
1,17,3,9500,1,1,132.0,1,3,1,2,7,125.5,1,0,0,1,1,0,18,0,0,8,8,7,13.15428571,0,0,8,8,7,13.15428571,0,10.8,1.4,1.74,2.0
1,7,1,9670,1,3,155.3,1,27,37,3,3,110.0,1,0,0,1,1,0,27,0,7,12,12,9,12.33333333,0,6,11,11,6,13.16666667,0,9.4,-0.8,-3.12,0.0
1,1,3,9773,1,1,127.0,1,19,38,8,3,133.7,1,0,1,1,1,0,18,0,0,6,6,6,13.0,0,0,6,7,5,0.6962549,0,12.7,3.7,-1.7,0.0
1,1,1,9130,1,1,130.0,1,2,3,9,1,159.7,0,0,0,1,1,0,19,0,0,5,14,2,11.5,2,0,5,8,5,11.4,3,9.4,-0.8,-3.12,2.0
1,44,1,9003,1,39,140.0,1,19,38,9,10,163.7,0,0,0,1,1,0,19,0,0,6,15,3,17.26548582,0,0,6,9,1,7.57674131,0,13.9,-0.3,0.79,0.0
1,44,1,9003,1,39,150.0,1,19,1,1,1,150.0,0,0,0,1,1,0,22,0,0,6,12,3,10.26622035,0,0,6,12,3,12.75,0,15.5,2.8,-4.06,2.0
1,16,2,9238,1,1,133.0,1,19,38,4,5,154.9,1,0,0,1,0,0,18,0,0,6,6,6,16.30843569,0,0,6,6,6,0.36091805,0,10.8,1.4,1.74,1.0
1,16,4,9773,1,1,109.0,1,37,37,9,3,137.0,1,0,0,1,0,1,18,0,0,6,7,6,18.20986264,0,0,6,8,5,12.8,0,10.8,1.4,1.74,1.0
1,43,1,9147,1,1,133.1,1,4,19,2,1,128.2,0,0,0,1,0,0,23,0,7,11,18,11,15.09090909,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,0.0
1,18,4,171,1,1,133.0,1,1,4,9,5,163.2,1,0,1,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0.0
1,17,3,9773,1,1,128.14200000000002,1,2,1,3,3,129.5,1,0,0,1,1,0,18,0,0,6,7,6,13.807652423200006,0,0,6,7,6,12.66666667,0,16.2,0.3,-0.92,1.0
1,1,4,9773,1,1,90.2,1,19,19,9,7,129.6,1,0,0,1,1,0,18,0,0,6,6,6,4.02588529,0,0,6,8,6,12.83333333,0,12.4,0.5,1.79,1.0
1,17,3,9119,1,1,135.0,1,1,19,141,193,121.7,1,0,0,1,1,0,18,0,0,5,7,5,11.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,2.0
1,17,2,9773,1,1,132.0,1,19,1,9,9,166.3,1,0,0,1,1,0,20,0,0,6,6,6,11.83333333,0,0,6,6,6,12.16666667,0,12.7,3.7,-1.7,1.0
1,1,3,9773,1,1,135.0,1,3,1,2,4,129.8,1,0,0,1,1,0,20,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,1.0
1,44,1,9070,1,39,100.0,1,1,1,4,4,106.0,0,0,0,1,1,0,21,0,2,7,7,5,11.8,0,5,9,9,5,11.0,0,12.4,0.5,1.79,0.0
1,43,1,171,1,1,144.0,1,19,19,9,4,121.6,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,2.0
1,17,1,9119,1,1,136.4,1,19,1,5,4,121.5,1,0,0,1,1,0,20,0,0,5,7,5,15.8,0,0,5,7,5,14.57142857,0,11.1,0.6,2.02,0.0
1,1,1,171,1,1,133.1,1,1,37,9,9,117.0,0,0,1,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,2.0
1,44,1,9119,1,39,130.0,1,38,19,9,5,130.0,1,0,0,1,1,0,19,0,0,5,9,2,12.5,0,0,5,10,3,11.6,0,12.4,0.5,1.79,2.0
1,17,1,9670,1,1,117.0,1,1,1,4,4,117.7,1,0,0,1,1,0,20,0,0,6,9,6,14.66666667,0,0,6,7,6,26.11754594,0,8.9,1.4,3.51,1.0
1,44,1,9085,1,39,140.0,1,19,37,5,7,140.0,1,0,0,1,1,0,19,0,2,6,10,4,12.5,0,1,6,16,2,12.0,0,12.4,0.5,1.79,0.0
1,1,1,9119,1,1,132.0,1,1,12,3,3,133.1,1,0,0,1,1,0,19,0,0,5,7,3,12.0,0,0,6,10,2,10.5,0,11.1,0.6,2.02,0.0
1,15,1,9119,1,1,133.1,41,2,2,2,2,100.0,0,0,1,1,1,0,24,1,2,8,8,7,13.14285714,0,1,6,8,6,11.83333333,0,8.9,1.4,3.51,2.0
1,17,1,9670,1,1,132.0,1,19,1,5,4,119.1,0,0,1,1,1,0,18,0,0,6,6,3,12.66666667,0,0,6,11,4,11.14285714,0,10.8,1.4,1.74,0.0
1,1,1,9119,1,1,148.0,1,19,19,9,8,129.8,0,0,0,0,1,1,18,0,0,5,6,5,15.0,0,0,5,6,5,14.2,0,8.9,1.4,3.51,2.0
1,1,1,9238,1,1,133.0,1,19,38,9,7,131.3,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,0.0
1,17,5,9773,1,1,105.3,1,1,1,7,7,136.7,1,0,0,1,0,0,18,0,0,6,6,6,9.33699577,0,0,6,6,6,13.83333333,0,8.9,1.4,3.51,1.0
1,17,1,9238,1,1,143.0,1,19,37,9,9,126.2,1,0,0,1,0,1,21,0,0,6,7,6,13.33333333,0,0,6,7,6,13.5,0,12.4,0.5,1.79,1.0
1,15,1,9085,1,1,133.1,41,37,37,9,9,109.6,0,0,0,1,0,0,18,1,0,6,13,4,6.75920098,0,0,6,15,5,11.0,0,11.1,0.6,2.02,0.0
1,1,1,9500,1,1,141.0,1,1,19,3,3,131.9,1,0,0,1,0,1,18,0,0,7,7,7,24.80693204,0,0,8,8,8,16.09375,0,11.1,0.6,2.02,1.0
1,1,2,9238,1,1,140.0,1,19,37,9,9,164.6,1,0,0,1,0,1,18,0,0,6,6,6,13.16666667,0,0,6,6,6,16.0,0,10.8,1.4,1.74,1.0
1,18,6,8014,0,1,134.0,1,3,19,2,4,124.20700000000002,1,0,0,1,0,0,23,0,0,6,8,4,11.0,0,0,6,6,0,3.8881373688,0,13.9,-0.3,0.79,0.0
1,1,2,9147,1,1,118.0,1,3,19,2,4,113.8,1,0,0,1,0,0,21,0,0,5,9,3,9.92050254,0,0,5,9,4,11.75,0,8.9,1.4,3.51,1.0
1,1,1,9238,1,1,108.3,1,19,38,7,5,121.0,0,0,0,1,0,0,20,0,0,6,13,1,10.0,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,2.0
1,17,1,8014,0,1,119.0,1,34,34,0,0,112.4,1,0,0,1,0,0,26,0,4,7,15,7,11.57142857,0,2,6,14,2,7.31625577,0,7.6,2.6,0.32,0.0
1,1,6,9773,1,1,166.6,1,1,19,4,4,131.0,1,0,0,1,0,1,18,0,0,6,6,6,12.16666667,0,0,6,10,5,6.63945686,0,7.6,2.6,0.32,2.0
1,1,1,171,1,1,145.34799999999998,1,3,37,9,9,142.7,1,0,0,1,0,0,18,0,0,0,0,0,2.0560001761,0,0,0,0,0,5.52822187,0,16.2,0.3,-0.92,0.0
1,1,1,9670,1,1,123.0,1,19,19,9,8,154.3,0,0,0,0,0,1,19,0,0,6,6,6,17.5722759,0,0,6,7,6,14.28571429,0,8.9,1.4,3.51,1.0
1,1,3,9500,1,1,108.0,1,19,1,9,3,107.8,1,0,0,1,0,1,20,0,0,7,10,6,12.35714286,0,0,8,9,7,13.0,0,13.9,-0.3,0.79,1.0
1,1,3,9773,1,1,117.0,1,38,19,7,7,110.4,1,0,1,0,0,0,19,0,0,6,7,6,12.16666667,0,0,6,10,2,10.33333333,0,16.2,0.3,-0.92,0.0
1,44,1,9238,1,39,140.0,1,37,19,191,102,136.1,1,0,1,1,0,0,21,0,3,6,8,3,4.45805591,0,2,6,6,2,12.5,0,12.4,0.5,1.79,2.0
1,39,1,9254,1,1,170.0,1,37,37,4,6,138.3,0,0,0,1,0,0,33,0,5,10,14,9,12.41666667,0,5,9,14,7,13.0,0,10.8,1.4,1.74,1.0
1,1,2,9085,1,1,157.0,1,3,38,4,6,142.3,0,0,0,1,0,0,18,0,0,5,7,4,12.75,0,0,5,6,4,12.75,0,7.6,2.6,0.32,1.0
1,42,1,9500,1,6,141.0,1,37,1,9,4,145.0,0,0,0,1,0,0,21,0,12,21,33,18,14.93333333,12,12,21,33,18,14.93333333,12,7.6,2.6,0.32,1.0
1,1,1,9773,1,1,128.734,1,3,19,2,3,117.491,1,0,0,1,0,0,19,0,0,6,6,6,13.403558129000006,0,0,6,7,6,13.549012330199997,0,8.9,1.4,3.51,1.0
4,39,1,9853,1,19,111.9,1,38,19,9,9,108.0,0,0,1,0,0,0,33,0,0,7,7,7,12.85714286,0,0,7,8,6,12.66666667,0,8.9,1.4,3.51,2.0
2,1,4,9500,1,1,143.0,1,38,38,5,5,128.7,1,0,0,1,0,0,18,0,0,7,10,7,14.455,0,0,8,8,8,13.91,0,15.5,2.8,-4.06,1.0
1,1,1,9670,1,1,106.4,1,1,19,4,4,128.0,0,0,0,1,0,1,18,0,0,6,8,6,25.01767884,0,0,6,7,6,13.28571429,0,11.1,0.6,2.02,1.0
1,1,3,9773,1,1,173.3,1,19,38,4,4,164.3,1,0,0,1,0,1,20,0,0,6,6,6,13.282579175599995,0,0,6,7,6,13.951560838700004,0,11.1,0.6,2.02,1.0
1,1,2,9254,1,1,112.0,1,37,37,6,6,86.2,1,0,0,0,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0.0
1,17,2,8014,0,1,133.1,1,19,1,1,1,118.0,0,0,0,1,0,1,20,0,0,6,6,6,11.66666667,0,0,6,12,5,14.0,0,10.8,1.4,1.74,1.0
1,17,1,9085,1,1,125.0,1,1,37,4,9,117.0,1,0,0,1,0,1,19,0,0,5,6,4,12.0,0,0,5,8,5,13.33333333,1,10.8,1.4,1.74,1.0
1,1,3,9238,1,1,121.0,1,38,37,8,8,115.4,1,0,0,1,0,1,19,0,0,6,7,6,11.71428571,0,0,6,6,6,11.83333333,0,13.9,-0.3,0.79,1.0
1,17,3,9238,1,1,133.1,1,41,1,2,3,117.0,1,0,0,1,0,0,21,0,0,6,8,6,4.25210166,0,0,6,7,6,12.42857143,0,11.1,0.6,2.02,1.0
1,39,1,9085,1,1,133.1,1,3,3,4,2,144.9,1,0,0,1,0,0,26,0,0,6,11,3,6.07596579,0,0,6,19,4,12.8,0,12.4,0.5,1.79,2.0
1,17,1,9238,1,1,135.0,1,37,37,8,6,168.5,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,0.0
1,1,4,9500,1,1,132.0,1,19,38,5,5,118.0,1,0,0,1,0,0,18,0,0,8,8,7,12.32857143,0,0,8,8,7,12.32857143,0,12.7,3.7,-1.7,1.0
5,39,1,9853,1,19,133.1,1,37,37,9,8,118.0,0,0,0,1,0,0,27,0,0,7,14,6,11.66666667,0,0,7,10,1,10.0,0,12.4,0.5,1.79,0.0
1,43,1,9070,1,1,135.0,1,1,38,3,9,156.2,1,0,0,1,0,1,20,0,5,12,12,12,13.25,0,5,12,12,11,18.31209446,0,15.5,2.8,-4.06,1.0
1,43,1,9670,1,39,110.0,1,19,3,7,10,110.0,0,0,0,1,0,0,21,0,0,6,8,5,11.83333333,0,0,6,8,4,24.93529716,2,16.2,0.3,-0.92,2.0
1,17,1,9556,1,1,133.0,1,38,37,9,9,124.4,1,0,0,1,0,1,18,0,0,7,7,7,13.3,0,0,8,8,8,15.125,0,15.5,2.8,-4.06,1.0
1,44,1,9085,1,39,140.0,1,1,19,9,9,140.0,1,0,0,1,0,0,20,0,1,6,13,6,12.55555556,0,1,6,11,5,5.99619133,0,16.2,0.3,-0.92,2.0
1,1,1,9773,1,1,135.0,1,1,19,4,10,129.4,1,0,0,1,0,0,18,0,0,6,6,6,12.83333333,0,0,6,7,6,12.16666667,0,11.1,0.6,2.02,1.0
1,44,1,9238,1,39,140.0,1,1,1,3,5,141.7,0,0,0,1,0,1,20,0,3,6,6,6,12.83333333,0,2,6,6,6,12.83333333,0,13.9,-0.3,0.79,1.0
1,1,2,9085,1,1,144.0,1,1,19,4,10,132.1,1,0,0,1,0,1,19,0,0,5,10,3,12.66666667,1,0,5,7,3,13.0,0,12.7,3.7,-1.7,1.0
1,1,5,9500,1,1,122.0,1,37,3,9,2,116.8,1,0,0,1,0,0,20,0,0,7,8,6,13.27142857,0,0,8,8,7,14.47142857,0,13.9,-0.3,0.79,1.0
1,1,1,9991,0,1,170.4,1,19,37,5,8,135.0,0,0,0,1,0,1,20,0,0,5,5,5,12.4,0,0,5,6,5,12.83333333,0,10.8,1.4,1.74,1.0
1,44,1,9085,1,39,150.0,1,38,1,5,5,150.0,0,0,0,1,0,0,20,0,0,5,10,2,14.5,1,0,5,7,4,11.25,0,12.7,3.7,-1.7,2.0
1,1,3,9238,1,1,124.0,1,19,1,7,10,116.0,1,0,1,1,0,0,19,0,0,6,7,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,0.0
1,1,1,9773,1,1,156.0,1,3,3,123,122,166.3,0,0,0,1,0,0,18,0,0,6,7,6,14.28571429,0,0,6,8,6,13.25,0,8.9,1.4,3.51,1.0
1,1,1,9085,1,1,142.0,1,38,38,9,10,127.0,1,0,0,1,0,0,18,0,0,5,7,3,12.33333333,0,0,5,9,5,12.6,0,10.8,1.4,1.74,1.0
1,17,1,9500,1,1,142.0,1,38,37,9,8,130.8,1,0,0,1,0,1,19,0,0,7,10,6,1.34204605,0,0,8,8,7,12.67142857,0,13.9,-0.3,0.79,1.0
1,1,6,9500,1,1,144.8,1,12,37,5,9,121.8,1,0,0,1,0,0,19,0,0,7,8,6,13.73166667,0,0,8,10,7,13.77142857,0,12.4,0.5,1.79,0.0
1,39,1,9003,1,19,133.1,1,37,37,9,4,140.0,0,0,0,1,1,0,43,0,0,6,8,6,9.31371312,0,0,6,14,5,12.14285714,0,16.2,0.3,-0.92,2.0
2,42,1,9070,1,1,170.0,1,37,25,0,4,148.5,0,0,0,1,1,0,47,0,8,10,14,8,23.99945464,0,5,7,7,5,13.4,0,9.4,-0.8,-3.12,0.0
1,42,1,9147,1,1,130.0,1,34,34,99,99,109.8,1,0,0,0,1,0,23,0,0,3,3,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,0.0
1,1,1,9238,1,1,128.453,41,19,19,9,9,119.7,1,0,1,1,0,1,19,1,0,6,8,6,12.66666667,0,0,6,7,6,10.450460818899998,0,8.9,1.4,3.51,1.0
1,42,1,9500,1,1,104.0,1,3,3,2,2,122.0,1,0,0,1,0,0,20,0,0,8,11,6,12.49166667,0,0,8,11,6,12.49166667,0,12.7,3.7,-1.7,1.0
1,1,1,171,1,1,138.0,1,1,3,4,4,147.5,1,0,0,1,0,1,19,0,6,12,12,12,13.66666667,0,4,11,12,11,14.16666667,0,8.9,1.4,3.51,1.0
1,17,1,9085,1,1,163.0,14,37,37,9,9,150.8,1,0,0,1,0,0,19,1,0,6,13,6,16.0,0,0,6,8,6,14.5,0,15.5,2.8,-4.06,1.0
1,44,1,9085,1,39,118.7,1,19,37,4,7,150.0,1,0,0,1,0,0,19,0,2,6,8,6,14.14285714,0,1,6,7,6,17.72646313,0,13.9,-0.3,0.79,1.0
1,39,1,8014,0,19,133.1,1,19,19,144,141,131.5,0,0,1,1,0,1,39,0,0,6,9,6,8.316806,0,0,6,9,4,13.75,0,11.1,0.6,2.02,1.0
1,1,1,9070,1,1,178.9,1,1,1,3,5,152.7,1,0,0,1,0,1,20,0,0,6,6,6,12.66666667,0,0,6,8,6,13.0,0,10.8,1.4,1.74,1.0
